Unnamed: 0,Model,Length,Beam,Draft,Year,Type,Location,Asking,posted_at,Material,Hull_Type,Is_Mono,Is_Diesel,Motor_Type,Engine_Count,Is_Inboard,Year_Listed,Asking_Price_Adj
5250,Catalina C 320,32.5,11.8,4.3,1996,racer,"GLEN COVE, New York",49900.0,2017-07-21,fiberglass ,monohull,1,1,inboard,1,1,2017,55162.38169060053
5251,Tartan Mark II,34.0,11.0,4.5,1985,cruiser,"Burlington, Vermont",39000.0,2017-07-21,fiberglass ,monohull,1,1,inboard,1,1,2017,43112.88348563969
5252,Hunter Cherubini 30,30.0,10.17,5.25,1978,daysailer,"Hernando Beach, Florida",14500.0,2017-07-21,fiberglass ,monohull,1,1,inboard,1,1,2017,16029.148988250654
5254,Hunter 28.5,28.5,10.0,5.0,1987,cruiser,"Fort Monroe Virginia, Virginia",9500.0,2017-07-20,fiberglass ,monohull,1,1,inboard,1,1,2017,10501.856233681465
5255,Hunter Hunter 27,27.0,9.25,4.25,1978,daysailer,"Brewster, New York",6800.0,2017-07-19,fiberglass ,monohull,1,1,outboard,1,0,2017,7517.1181462141
5256,Bristol Cutter,38.8,13.4,5.0,1982,cruiser,"Kittery Point, Maine",65000.0,2017-07-19,fiberglass ,monohull,1,1,inboard,1,1,2017,71854.80580939948
5262,Catalina Mark III Tall Rig,30.0,11.0,5.0,1995,cruiser,"Pepin, Wisconsin",39000.0,2017-07-17,fiberglass ,monohull,1,1,inboard,1,1,2017,43112.88348563969
5263,Catalina Catalina 30 tall rig,30.0,10.9,5.1,1987,cruiser,"NY, New York",21000.0,2017-07-17,fiberglass ,monohull,1,1,inboard,1,1,2017,23214.629569190605
5264,Catalina 27,27.0,8.83,4.0,1973,cruiser,"Havelock Clubfoot Creek, North Carolina",4950.0,2017-07-17,fiberglass ,monohull,1,0,outboard,1,0,2017,5472.0198270235
5266,S2 7.4,24.0,8.0,4.0,1981,daysailer,"Oyster Bay Harbor, New York",4500.0,2017-07-16,fiberglass ,monohull,1,0,outboard,1,0,2017,4974.563479112272
5268,Cheoy Lee Clipper 48,48.0,13.0,6.0,1979,cruiser,"West Palm Beach, Florida",86000.0,2017-07-16,fiberglass ,monohull,1,1,inboard,1,1,2017,95069.43537859007
5269,J J/80,26.3,8.3,4.9,2001,racer,"Sausalito, California",27500.0,2017-07-16,fiberglass ,monohull,1,0,outboard,1,0,2017,30400.110150130557
5270,Tartan 34C,34.3,10.0,3.4,1971,cruiser,"Saint Lawrence River, New York",11000.0,2017-07-15,fiberglass ,monohull,1,0,inboard,1,1,2017,12160.044060052222
5271,C&C Mark II,27.0,9.0,4.0,1974,cruiser,"South Freeport, Maine",12900.0,2017-07-15,fiberglass ,monohull,1,1,inboard,1,1,2017,14260.415306788513
5272,Ericson 29,29.0,9.0,4.0,1972,cruiser,"Stillwater, New York",15000.0,2017-07-15,fiberglass ,monohull,1,0,inboard,1,1,2017,16581.878263707575
5273,C&C Mark V,27.0,9.3,3.6,1985,cruiser,"Oyster Bay, New York",4900.0,2017-07-14,fiberglass ,monohull,1,0,outboard,1,0,2017,5416.746899477807
5274,Hughes Columbia 8.7,28.7,10.0,4.8,1981,cruiser,"Lorain, Ohio",19000.0,2017-07-14,fiberglass ,monohull,1,1,inboard,1,1,2017,21003.71246736293
5275,Ericson 30 plus,30.0,11.0,6.0,1986,cruiser,"Suttons Bay, Michigan",25000.0,2017-07-14,fiberglass ,monohull,1,1,inboard,1,1,2017,27636.46377284596
5279,Tanzer 22 - No Trailer,22.0,8.0,2.0,1975,racer,"Edgewood, Maryland",3650.0,2017-07-13,fiberglass ,monohull,1,0,outboard,1,0,2017,4034.9237108355096
5280,Mariner Ketch,31.0,9.9,4.5,1971,cruiser,"Port Sanilac Municipal Marina, Michigan",29750.0,2017-07-13,fiberglass ,monohull,1,1,inboard,1,1,2017,32887.39188968669
5283,Dyer Dhow 12.5 Blue Day Sailer,12.5,5.0,4.0,1987,daysailer,"Southington, Connecticut",4995.0,2017-07-12,fiberglass ,monohull,1,0,inboard,1,1,2017,5521.765461814622
5284,Kettenburg sloop,50.0,14.0,6.8,1963,racer,"SanDiego, California",70000.0,2017-07-12,wood ,monohull,1,1,inboard,1,1,2017,77382.09856396868
5286,AMF ,11.75,3.83,2.5,1980,cruiser,"Fairfield, California",400.0,2017-07-12,fiberglass ,monohull,1,0,motorless,0,0,2017,442.1834203655353
5287,Hunter ,31.0,10.0,5.0,1987,daysailer,"Marina Del Rey, California",27000.0,2017-07-12,fiberglass ,monohull,1,1,inboard,1,1,2017,29847.380874673632
5288,Pearson 10M,33.0,11.0,6.0,1977,racer,"Lake Champlain, New York",20000.0,2017-07-12,fiberglass ,monohull,1,1,inboard,1,1,2017,22109.171018276767
5291,Pearson 31,31.0,10.1,3.8,1988,cruiser,"North Redington Beach, Florida",19800.0,2017-07-11,fiberglass ,monohull,1,1,inboard,1,1,2017,21888.079308094
5293,Whityby Boatworks Alberg,30.2,8.5,4.5,1966,cruiser,"Noumea New Caledonia, Outside United States",23000.0,2017-07-11,fiberglass ,monohull,1,1,inboard,1,1,2017,25425.54667101828
5297,Scampi Mark IV,30.0,9.0,5.2,1974,cruiser,"Jaffrey, New Hampshire",8000.0,2017-07-10,fiberglass ,monohull,1,1,inboard,1,1,2017,8843.668407310704
5299,Pacific Seacraft Voyager 34' / Crealock double ender,34.0,10.0,4.9,1984,cruiser,"Brooklyn, New York",69500.0,2017-07-10,fiberglass ,monohull,1,1,inboard,1,1,2017,76829.36928851176
5300,Elvstrom 1/2 ton,31.5,10.5,5.7,1974,racer,"Toronto Ontario Canada, Outside United States",14500.0,2017-07-10,fiberglass ,monohull,1,1,inboard,1,1,2017,16029.148988250654
5301,Piver Mariner,32.0,14.0,3.0,1963,racer,"Sacramento, California",32000.0,2017-07-10,fiberglass ,trimaran,0,0,outboard,1,0,2017,35374.67362924282
5304,Catalina Capri 26,26.0,9.5,4.6,1991,cruiser,"Lake Pleasant Marina, Arizona",16500.0,2017-07-08,fiberglass ,monohull,1,0,outboard,1,0,2017,18240.06609007833
5307,Catalina Catalina 30,30.0,11.0,5.0,1979,daysailer,"BrownsvilleBremerton, Washington",14500.0,2017-07-07,fiberglass ,monohull,1,0,inboard,1,1,2017,16029.148988250654
5308,international marine west wight potter,15.0,8.0,5.0,1974,racer,"San Diego California, California",2500.0,2017-07-07,fiberglass ,monohull,1,0,outboard,1,0,2017,2763.646377284596
5311,Hinterhoeller Nonsuch 33,33.0,13.0,5.0,1989,cruiser,"Grand Marina D dock Alameda, California",95000.0,2017-07-07,fiberglass ,monohull,1,1,inboard,1,1,2017,105018.56233681463
5313,Pearson day sailer,33.0,11.0,4.0,1974,daysailer,"crystal river, Florida",9500.0,2017-07-06,fiberglass ,monohull,1,1,inboard,1,1,2017,10501.856233681465
5314,Catalina 250 WB - Sold,26.0,8.6,2.0,1995,cruiser,"Monmouth Beach, New Jersey",4999.0,2017-07-06,fiberglass ,monohull,1,0,outboard,1,0,2017,5526.187296018276
5315,Hunter 23,23.5,8.0,2.25,1984,cruiser,"Beulah, Michigan",3500.0,2017-07-05,fiberglass ,monohull,1,0,outboard,1,0,2017,3869.1049281984338
5318,Tartan Marine Tartan sloop 30,30.0,10.0,5.0,1976,daysailer,"BIDDEFORD POOL, Maine",8500.0,2017-07-05,fiberglass ,monohull,1,0,inboard,1,1,2017,9396.397682767623
5320,Beneteau Beneteau Oceanis 390,39.0,12.1,4.6,1992,cruiser,"Nassau Bahamas, Outside United States",75000.0,2017-07-04,fiberglass ,monohull,1,1,inboard,1,1,2017,82909.39131853788
5326,Catalina 250,25.0,8.6,3.5,2007,daysailer,"Garland, Texas",25000.0,2013-02-20,fiberglass ,monohull,1,0,outboard,1,0,2013,29079.400919483
5328,Catalina 320,32.0,11.9,4.4,2004,cruiser,"Dallas, Texas",92500.0,2013-02-20,fiberglass ,monohull,1,1,inboard,1,1,2013,107593.7834020871
5330,CAL 9.2,30.0,10.5,5.7,1982,racer,"ERIE PA, Pennsylvania",11940.0,2013-02-18,fiberglass ,monohull,1,1,inboard,1,1,2013,13888.32187914508
5331,Island Bahama B30,30.0,11.0,5.5,1980,cruiser,"Culebra Puerto Rico, Outside United States",18000.0,2013-02-18,fiberglass ,monohull,1,1,inboard,1,1,2013,20937.16866202776
5332,Endeavour Endeavour 32,32.0,10.0,4.0,1977,cruiser,"San Blas Islands, Outside United States",30000.0,2013-02-17,fiberglass ,monohull,1,1,inboard,1,1,2013,34895.281103379595
5335,Ericson 27,27.0,9.0,3.9,1977,cruiser,"Oriental, North Carolina",7250.0,2013-02-14,fiberglass ,monohull,1,0,outboard,1,0,2013,8433.02626665007
5336,Marine Trader Island Trader,37.0,12.5,4.5,1976,cruiser,"Hampton, Virginia",35000.0,2013-02-13,fiberglass ,monohull,1,1,inboard,1,1,2013,40711.161287276205
5337,Jeanneau 35 Sun Odyssey,35.0,11.5,4.9,2003,cruiser,"Lake Champlain, New York",96900.0,2013-02-13,fiberglass ,monohull,1,1,inboard,1,1,2013,112711.75796391613
5338,Newport Newport 27-1,27.0,9.18,4.25,1978,cruiser,"Detroit, Michigan",5400.0,2013-02-13,fiberglass ,monohull,1,0,inboard,1,1,2013,6281.150598608328
5339,Cal Cal 20,20.0,7.0,3.3,1969,cruiser,"Detroit, Michigan",1150.0,2013-02-13,fiberglass ,monohull,1,0,outboard,1,0,2013,1337.652442296218
5340,Ouyang Boat Works Aloha 27 8.2,26.9,9.6,4.4,1982,daysailer,"Vancouver, Outside United States",17500.0,2013-02-13,fiberglass ,monohull,1,1,inboard,1,1,2013,20355.580643638103
5342,Catalina 30' tall rig,30.0,11.0,5.0,1989,cruiser,"Lake Norman, North Carolina",25000.0,2013-02-13,fiberglass ,monohull,1,1,inboard,1,1,2013,29079.400919483
5343,Cape Dory Typhoon  Weekender,18.6,6.6,2.7,1978,cruiser,"Northeast Sailboat Rescue  Freeport, Maine",22000.0,2013-02-13,fiberglass ,monohull,1,0,outboard,1,0,2013,25589.87280914504
5345,O'Day 302,30.0,10.0,3.11,1988,cruiser,"W Haverstraw NY, New York",22000.0,2013-02-10,fiberglass ,monohull,1,1,inboard,1,1,2013,25589.87280914504
5347,Gozzard 31,31.0,11.0,4.4,1990,cruiser,"Windsor ON, Outside United States",110000.0,2013-02-10,fiberglass ,monohull,1,1,inboard,1,1,2013,127949.3640457252
5349,Ranger Ranger,26.0,8.0,6.0,1971,daysailer,"Naples Island Long Beach, California",4500.0,2013-02-09,fiberglass ,monohull,1,0,outboard,1,0,2013,5234.29216550694
5352,Islander 36 sloop,36.0,12.4,5.4,1972,racer,"Green Cove Springs, Florida",22000.0,2013-02-08,fiberglass ,monohull,1,1,inboard,1,1,2013,25589.87280914504
5353,Baba 35,35.0,11.0,5.5,1980,cruiser,"Cruising south east coast, Florida",55000.0,2013-02-08,fiberglass ,monohull,1,1,inboard,1,1,2013,63974.6820228626
5356,Catalina 25,25.0,8.0,3.0,1986,cruiser,"Charleston, South Carolina",5500.0,2013-02-07,fiberglass ,monohull,1,0,outboard,1,0,2013,6397.46820228626
5357,Nienke A3,34.0,9.9,3.0,1968,cruiser,"Canarian Islands, Outside United States",21000.0,2013-02-07,steel ,monohull,1,1,inboard,1,1,2013,24426.69677236572
5361,Columbia 34 Mark II,34.0,10.0,5.6,1970,cruiser,"Kent, Washington",34000.0,2013-02-04,fiberglass ,monohull,1,1,inboard,1,1,2013,39547.98525049687
5364,Pearson P35,35.0,10.0,3.9,1969,cruiser,"Madeira Beach, Florida",23000.0,2013-02-02,fiberglass ,monohull,1,0,inboard,1,1,2013,26753.04884592436
5366,Catalina Capri,26.0,10.0,3.5,1990,cruiser,"Huntington, New York",14000.0,2013-01-31,fiberglass ,monohull,1,1,inboard,1,1,2013,16284.46451491048
5368,CS 36 Traditional,36.0,11.5,5.0,1983,racer,"Tilbury Ontario Canada, Outside United States",57900.0,2013-01-31,fiberglass ,monohull,1,1,inboard,1,1,2013,67347.89252952262
5369,Hughes 26',26.0,9.6,4.0,1984,cruiser,"Wiarton Ontario, Outside United States",15000.0,2013-01-30,fiberglass ,monohull,1,1,inboard,1,1,2013,17447.640551689798
5370,Catalina 27,27.0,8.1,4.0,1976,cruiser,"Flowery Branch Georgia  Lake Lanier, Georgia",7500.0,2013-01-30,fiberglass ,monohull,1,0,inboard,1,1,2013,8723.820275844899
5371,Hunter Legend,35.0,11.09,4.07,1993,cruiser,"Turks  Caicos islands  Providenciales, ",40000.0,2013-01-30,fiberglass ,monohull,1,1,inboard,1,1,2013,46527.0414711728
5373,Clarke San Juan 21,21.0,7.0,4.0,1974,daysailer,"Vancouver BC  CANADA, Outside United States",3000.0,2013-01-29,fiberglass ,monohull,1,0,outboard,1,0,2013,3489.52811033796
5374,Hunter sl,29.0,11.0,4.0,1990,cruiser,"Fort Myers, Florida",23000.0,2013-01-28,fiberglass ,monohull,1,1,inboard,1,1,2013,26753.04884592436
5375,Custom Steel Boats NC Bruce Roberts,43.3,13.6,6.0,1990,cruiser,"Miami, Florida",124900.0,2013-01-28,steel ,monohull,1,1,inboard,1,1,2013,145280.68699373704
5377,Catalina 30,30.0,10.6,5.0,1978,cruiser,"Portland, Connecticut",14900.0,2013-01-28,fiberglass ,monohull,1,0,inboard,1,1,2013,17331.322948011868
5379,Hunter 27,27.0,9.0,3.6,1989,cruiser,"Vancouver BC  CANADA, Outside United States",25000.0,2013-01-27,fiberglass ,monohull,1,1,inboard,1,1,2013,29079.400919483
5380,Hunter H 26,26.0,7.0,2.5,1994,cruiser,"Shirley, New York",14000.0,2013-01-26,fiberglass ,monohull,1,0,outboard,1,0,2013,16284.46451491048
5382,PEARSON 31,31.0,10.5,4.8,1975,cruiser,"NEWPORT BEACH, California",11400.0,2013-01-26,fiberglass ,monohull,1,1,inboard,1,1,2013,13260.206819284247
5384,Catalina 36 Tall Rig,36.0,12.0,5.11,1984,cruiser,"Muskegon, Michigan",59000.0,2013-01-24,fiberglass ,monohull,1,1,inboard,1,1,2013,68627.38616997987
5388,J BOAT J24,24.0,9.0,4.0,1979,racer,"Glens Falls NY, New York",6500.0,2013-01-23,fiberglass ,monohull,1,0,outboard,1,0,2013,7560.64423906558
5391,bayfield 29,29.0,10.2,4.0,1979,cruiser,"Mystic, Connecticut",18888.0,2013-01-21,fiberglass ,monohull,1,1,inboard,1,1,2013,21970.068982687797
5393,Catalina 25,27.0,8.0,5.0,1979,cruiser,"Chicago Yacht Yard, Illinois",9000.0,2013-01-17,fiberglass ,monohull,1,0,outboard,1,0,2013,10468.58433101388
5394,Catalina 28,28.5,10.0,3.11,1991,cruiser,"Shady Side, Maryland",21000.0,2013-01-17,fiberglass ,monohull,1,1,inboard,1,1,2013,24426.69677236572
5396,lapworth little dove,24.0,4.0,5.0,1963,cruiser,"redondo beach, California",7000.0,2013-01-16,fiberglass ,monohull,1,0,outboard,2,0,2013,8142.23225745524
5397,Catalina Tall Rig 36',36.0,12.0,6.0,1991,cruiser,"Milwaukee, Wisconsin",69999.0,2013-01-15,fiberglass ,monohull,1,1,inboard,1,1,2013,81421.1593985156
5398,Pearson Alberg 35,35.0,9.5,5.0,1964,cruiser,"Honolulu, Hawaii",37000.0,2013-01-14,fiberglass ,monohull,1,1,inboard,1,1,2013,43037.51336083484
5400,Sparkman & Stephens Tartan 34C,34.5,10.3,3.11,1976,racer,"Niantic, Connecticut",10000.0,2013-01-13,fiberglass ,monohull,1,0,inboard,1,1,2013,11631.7603677932
5402,O'day 25,25.0,8.0,2.2,1978,cruiser,"Elllsworth, Maine",5695.0,2019-06-16,fiberglass ,monohull,1,0,outboard,1,0,2019,6036.111469664434
5406,Hunter Cherubini,27.0,9.3,4.3,1977,cruiser,"Venice, Florida",8800.0,2019-06-14,fiberglass ,monohull,1,1,inboard,1,1,2019,9327.090594038107
5407,hunter 34,34.0,11.7,5.7,1984,racer,"Seabrook Shipyard Kemah TX, Texas",24900.0,2019-06-14,fiberglass ,monohull,1,1,inboard,1,1,2019,26391.42679449419
5408,North American Yachts Spirit 28,28.0,10.0,5.0,1980,daysailer,"Westbrook, Connecticut",18500.0,2019-06-14,fiberglass ,monohull,1,1,inboard,1,1,2019,19608.08818064829
5409,Allmand 31,31.0,11.5,3.9,1980,cruiser,"Ocean City, New Jersey",11000.0,2019-06-14,fiberglass ,monohull,1,1,inboard,1,1,2019,11658.863242547632
5410,Flying Scot 6171,19.0,8.0,2.0,2019,racer,"Canyon Lake Texas, Texas",19995.0,2019-06-13,fiberglass ,monohull,1,0,motorless,0,0,2019,21192.633684976357
5413,Hunter 375 Legend,37.5,12.75,4.75,1989,cruiser,"San Diego Harbor drive mooring, California",33900.0,2019-06-12,fiberglass ,monohull,1,1,inboard,1,1,2019,35930.49672021497
5415,prout snowgoose elite,37.0,16.5,3.0,1986,cruiser,"rio dulce guatemala, Outside United States",55000.0,2019-06-12,fiberglass ,catamaran,0,1,inboard,1,1,2019,58294.316212738166
5416,Irwin 28 auxiliary Sloop ,28.5,9.0,4.6,1972,cruiser,"tacoma, Washington",6500.0,2019-06-11,fiberglass ,monohull,1,0,inboard,1,1,2019,6889.328279687238
5417,Irwin Citation 30,30.0,10.0,5.0,1978,racer,"Rogersville, Alabama",12000.0,2019-06-11,fiberglass ,monohull,1,1,inboard,1,1,2019,12718.759900961057
5418,Rival Rival 34,34.0,9.4,5.6,1977,cruiser,"Noumea New Caledonia, ",20000.0,2019-06-11,fiberglass ,monohull,1,1,inboard,1,1,2019,21197.933168268424
5419,Down Easter32,33.0,11.0,4.7,1977,cruiser,"Panama, ",9600.0,2019-06-10,fiberglass ,monohull,1,1,inboard,1,1,2019,10175.007920768843
5420,Bristol 40,40.0,11.0,5.4,1978,cruiser,"Deltaville, Virginia",34950.0,2019-06-10,fiberglass ,monohull,1,1,inboard,1,1,2019,37043.38821154907
5425,Hunter Legend 37,37.0,13.0,4.9,1988,daysailer,"Gulport, Florida",49900.0,2019-06-07,fiberglass ,monohull,1,1,inboard,1,1,2019,52888.84325482972
5426,Islander 30 Bahama,30.0,10.0,4.5,1983,cruiser,"Pompano Beach, Florida",9000.0,2019-06-06,fiberglass ,monohull,1,1,inboard,1,1,2019,9539.06992572079
5427,Jeanneau Sun Odyssey 39i,39.0,12.8,6.6,2008,cruiser,"Lake Champlain NY, New York",89000.0,2019-06-06,fiberglass ,monohull,1,1,inboard,1,1,2019,94330.80259879449
5428,Eastsail New Moon 25,25.0,8.5,3.67,2005,cruiser,"Rockland, Maine",12999.0,2019-06-06,fiberglass ,monohull,1,0,outboard,1,0,2019,13777.59666271606
5429,Gulfstar 41,41.0,11.0,4.1,1973,cruiser,"Marathon, Florida",46000.0,2019-06-05,fiberglass ,monohull,1,1,inboard,1,1,2019,48755.24628701738
5430,John Alden 36ft. Zephyr,36.4,11.0,4.0,1962,racer,"FtMeyers, Florida",29000.0,2019-06-05,fiberglass ,monohull,1,1,inboard,1,1,2019,30737.003093989213
5431,Catalina C25,25.0,8.0,2.0,1983,cruiser,"Clearwater, Florida",1250.0,2019-06-05,fiberglass ,monohull,1,0,motorless,0,0,2019,1324.8708230167765
5432,irwin ,31.0,9.5,3.3,1968,cruiser,"West Islip, New York",4500.0,2019-06-04,fiberglass ,monohull,1,0,inboard,1,1,2019,4769.534962860395
5433,Catalina C27,27.0,8.83,4.0,1973,racer,"Cooks Bay Marina, Outside United States",6500.0,2019-06-04,fiberglass ,monohull,1,0,outboard,1,0,2019,6889.328279687238
5435,rs sailing RS21,21.0,7.3,4.6,2018,racer,"Portland, Oregon",38000.0,2019-06-04,fiberglass ,monohull,1,0,inboard,1,1,2019,40276.073019710006
5438,Mirage Mirage 35,35.0,11.67,5.0,1986,racer,"Saint John NB, Outside United States",26000.0,2019-06-03,fiberglass ,monohull,1,1,inboard,1,1,2019,27557.313118748956
5439,Hunter 335,34.0,11.0,4.25,1988,racer,"New Port Richey, Florida",26500.0,2019-06-03,fiberglass ,monohull,1,1,inboard,1,1,2019,28087.26144795566
5442,Great Wooden Boats 15' rowboat/sailboat - Whitehall,15.0,8.0,2.0,2003,daysailer,"mandeville, Louisiana",6000.0,2019-06-03,wood ,monohull,1,0,motorless,0,0,2019,6359.379950480527
5443,Hunter Legend 37.5,37.5,12.0,5.0,1993,cruiser,"Pick City, North Dakota",54500.0,2019-06-02,fiberglass ,monohull,1,1,inboard,1,1,2019,57764.36788353146
5444,Irwin center cockpit,37.0,11.0,4.0,1973,cruiser,"Sparrows Pt Baltimore, Maryland",29000.0,2019-06-01,fiberglass ,monohull,1,1,inboard,1,1,2019,30737.003093989213
5445,Pacific Seacraft Flicka,20.0,8.0,3.3,1981,cruiser,"Shell Point near Tallahassee, Florida",24900.0,2019-06-01,fiberglass ,monohull,1,1,inboard,1,1,2019,26391.42679449419
5447,C&C Tall Rig Sloop,37.7,11.8,6.7,1985,cruiser,"Charlevoix, Michigan",45500.0,2019-05-31,fiberglass ,monohull,1,1,inboard,1,1,2019,48225.29795781067
5449,Ohlson 30 Sloop,28.0,8.4,5.0,1964,cruiser,"Camden, Maine",7500.0,2019-05-31,fiberglass ,monohull,1,0,inboard,1,1,2019,7949.224938100659
5452,catalina capri,26.0,9.1,4.1,1991,cruiser,"Carlyle lake tradewinds marina, Illinois",18500.0,2019-05-30,fiberglass ,monohull,1,1,inboard,1,1,2019,19608.08818064829
5453,Tayana Tayana 37,37.0,11.6,5.6,1978,cruiser,"Ventura, California",45000.0,2019-05-30,fiberglass ,monohull,1,1,inboard,1,1,2019,47695.34962860395
5455,Amel Euros41,41.0,10.8,5.2,1978,cruiser,"Rio dulce, Outside United States",40000.0,2019-05-30,fiberglass ,monohull,1,1,inboard,1,1,2019,42395.86633653685
5456,MFG MFG 19,19.0,7.0,3.0,1979,daysailer,"Big Rapids, Michigan",3500.0,2019-05-30,fiberglass ,monohull,1,0,outboard,1,0,2019,3709.638304446974
5459,Hunter 2300,23.0,8.0,2.5,1987,daysailer,"Miami, Florida",3500.0,2019-05-29,fiberglass ,monohull,1,0,motorless,0,0,2019,3709.638304446974
5461,Renken ,18.0,6.33,2.0,1984,cruiser,"Oswego, New York",3600.0,2019-05-28,fiberglass ,monohull,1,0,outboard,1,0,2019,3815.627970288316
5464,TMI - Texas Marine International Sandpiper 22,22.0,8.0,2.0,1981,cruiser,"Sun Prairie, Wisconsin",4800.0,2019-05-28,fiberglass ,monohull,1,0,outboard,1,0,2019,5087.503960384422
5465,Sabre MK 1,30.0,10.0,5.0,1982,cruiser,"Nyack, New York",17000.0,2019-05-28,fiberglass ,monohull,1,1,inboard,1,1,2019,18018.24319302816
5466,Custom cruising cutter Morgan/Irwin,45.0,11.0,6.5,1979,cruiser,"Cape Ann, Massachusetts",45500.0,2019-05-28,fiberglass ,monohull,1,1,inboard,1,1,2019,48225.29795781067
5467,Beneteau 461,46.0,14.0,5.7,2000,cruiser,"Pawleys Island, South Carolina",124900.0,2019-05-28,fiberglass ,monohull,1,1,inboard,1,1,2019,132381.09263583628
5468,Fareast 28R,30.0,9.0,5.0,2018,racer,"Charlevoix, Michigan",65000.0,2019-05-27,fiberglass ,monohull,1,0,outboard,1,0,2019,68893.28279687237
5469,Catalina 25 pop top,25.0,8.0,4.0,1983,cruiser,"North East, Maryland",3950.0,2019-05-27,fiberglass ,monohull,1,0,outboard,1,0,2019,4186.591800733013
5470,Marlow-Hunter 31,31.0,11.83,4.417,2016,cruiser,"Port Sanilac, Michigan",111000.0,2019-05-27,fiberglass ,monohull,1,1,inboard,1,1,2019,117648.52908388976
5472,Hunter 460,46.08,14.0,6.5,2000,cruiser,"Marina del Rey, California",140000.0,2019-05-26,fiberglass ,monohull,1,1,inboard,1,1,2019,148385.53217787898
5474,Gulfstar Yachts 1979  37 ft,37.0,11.8,4.67,1979,motorsailer,"San Salvador Bahamas, Outside United States",58750.0,2019-05-25,fiberglass ,monohull,1,1,inboard,1,1,2019,62268.92868178849
5476,Intercat 1500 made by Endeavourcats,28.0,14.5,2.8,1990,cruiser,"Northern neck, Virginia",30000.0,2019-05-25,fiberglass ,catamaran,0,0,outboard,1,0,2019,31796.899752402634
5481,Catalina 34 ft.,34.0,11.9,4.0,1988,cruiser,"Shell Pt Beach 30 mi south of Tallahassee FL, Florida",37999.0,2018-02-24,fiberglass ,monohull,1,1,inboard,1,1,2018,41004.78692350273
5482,Hunter Hunter 23,23.0,8.0,2.25,1986,daysailer,"Mayfield, New York",5200.0,2018-02-24,fiberglass ,monohull,1,0,outboard,1,0,2018,5611.329035032875
5483,Coronado 23 Sloop,23.0,7.75,3.17,1971,cruiser,"Scituate, Massachusetts",2800.0,2018-02-24,fiberglass ,monohull,1,0,outboard,1,0,2018,3021.4848650177023
5486,Islander Yacht MX Sloop,32.0,10.9,4.5,1977,daysailer,"Queens Long Island area, New York",19500.0,2018-02-23,fiberglass ,monohull,1,1,inboard,1,1,2018,21042.48388137328
5487,Tao Chiao CT Ketch,35.5,13.0,5.0,1976,daysailer,"San Francisco and vicinity, California",55000.0,2018-02-23,fiberglass ,monohull,1,1,inboard,1,1,2018,59350.59556284772
5488,Hunter Hunter 28.5,28.5,10.5,5.0,1985,racer,"Hampton, Virginia",12500.0,2018-02-23,fiberglass ,monohull,1,1,inboard,1,1,2018,13488.771718829026
5489,Laugna 26,26.0,8.0,3.0,1986,daysailer,"Bay City, Michigan",6500.0,2018-02-23,fiberglass ,monohull,1,0,outboard,1,0,2018,7014.161293791094
5490,Hutchins ,16.0,7.0,1.8,1975,daysailer,"Hudson, Florida",2800.0,2018-02-22,fiberglass ,monohull,1,0,outboard,1,0,2018,3021.4848650177023
5491,Colgate 26,26.0,8.6,4.6,1997,daysailer,"Charlotte, Vermont",20000.0,2018-02-22,fiberglass ,monohull,1,0,outboard,1,0,2018,21582.034750126444
5492,Catalina 320 partnership,32.0,11.4,4.6,1994,cruiser,"Winthrop, Massachusetts",21995.0,2018-02-22,fiberglass ,monohull,1,1,inboard,1,1,2018,23734.842716451552
